idEntrada,state,usuarioOnline,statusSaida,paginaSaida,avaliacao,dataHoraEntrada,dataHoraSaida,dataHoraErro,tempoAcesso,codigo,erro
892,GO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,307,500,"""INTERNAL SERVER ERROR"""
893,RO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,106,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
894,RR,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:04,459,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
895,MT,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,295,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
896,AL,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,156,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
897,RN,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,269,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
898,GO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,198,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
899,SE,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,285,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
900,MA,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,269,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
901,SP,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,118,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
902,MG,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,145,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
903,RJ,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,276,500,"""CHAVE PIX INCORRETA"""
904,RJ,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:02,437,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
905,SE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,370,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
906,RJ,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,165,500,"""INTERNAL SERVER ERROR"""
907,SE,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,339,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
908,PB,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,234,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
909,AC,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,276,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
910,AC,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,271,500,"""CLIENTE NAO CADASTRADO"""
911,BA,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:04,549,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
912,TO,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,98,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
913,BA,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,252,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
914,PR,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:57,26,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
915,RJ,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,311,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
916,RO,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,372,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
917,GO,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,413,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
918,MA,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:57,9,500,"""CHAVE PIX INCORRETA"""
919,RS,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,290,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
920,RS,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,431,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
921,RR,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,190,500,"""INTERNAL SERVER ERROR"""
922,AC,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,215,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
923,MS,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,236,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
924,SP,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,284,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
925,PI,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,320,500,"""CLIENTE NAO CADASTRADO"""
926,PE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:02,398,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
927,PE,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,229,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
928,RO,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,264,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
929,MG,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:05,539,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
930,MG,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,292,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
931,MS,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,263,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
932,CE,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,79,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
933,RJ,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,240,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
934,MA,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,213,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
935,PR,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,239,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
936,PA,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,171,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
937,MA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,158,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
938,RR,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,154,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
939,SP,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,214,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
940,PI,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:04,404,500,"""CHAVE PIX INCORRETA"""
941,BA,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,366,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
942,CE,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,197,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
943,AM,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:56,38,500,"""INTERNAL SERVER ERROR"""
944,PI,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,139,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
945,PI,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,185,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
946,RS,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,252,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
947,PR,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,160,500,"""CLIENTE NAO CADASTRADO"""
948,BA,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:04,481,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
949,RS,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,207,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
950,AC,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:56,94,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
951,PB,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,223,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
952,ES,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,119,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
953,AL,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,259,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
954,RR,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,268,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
955,AL,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,283,500,"""CHAVE PIX INCORRETA"""
956,PI,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,45,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
957,PI,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,266,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
958,MA,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,277,500,"""INTERNAL SERVER ERROR"""
959,PR,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,69,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
960,MS,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,355,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
961,AP,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,334,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
962,ES,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:04,516,500,"""CLIENTE NAO CADASTRADO"""
963,SC,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,259,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
964,PB,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,246,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
965,MA,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,252,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
966,MG,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,248,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
967,PA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,18,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
968,AC,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,39,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
969,MS,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,231,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
970,MG,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,170,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
971,MG,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,247,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
972,PR,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,200,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
973,TO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,60,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
974,AC,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,108,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
975,SC,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,358,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
976,RO,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,108,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
977,SC,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,144,500,"""CHAVE PIX INCORRETA"""
978,RS,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,250,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
979,MS,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,201,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
980,RJ,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,258,500,"""INTERNAL SERVER ERROR"""
981,PI,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:05,517,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
982,AP,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,105,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
983,AP,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,203,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
984,RR,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,178,500,"""CLIENTE NAO CADASTRADO"""
985,RN,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,421,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
986,AL,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,148,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
987,RJ,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,230,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
988,AC,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,334,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
989,CE,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,113,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
990,BA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,439,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
991,AC,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,321,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
992,ES,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,111,500,"""CHAVE PIX INCORRETA"""
993,PR,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,295,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
994,AL,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,214,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
995,MT,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,278,500,"""INTERNAL SERVER ERROR"""
996,CE,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,229,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
997,AP,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,368,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
998,AM,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,78,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
999,ES,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,177,500,"""CLIENTE NAO CADASTRADO"""
1000,RO,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,210,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
